id,FirstName,LastName,Biography,Link
5940,John,Ponsford,"British, c. 1790 - 1870",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=5940
22314,Frederick,Ponsonby,"British, 1758 - 1844",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=22314
33895,"Charles Ernest",Pont,"American, 1898 - 1971",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=33895
2979,"Francesco da",Ponte,"Italian, 1549 - 1592",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=2979
2360,"Gerolamo da",Ponte,"Italian, 1566 - 1621",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=2360
559,"Giacomo da",Ponte,"Italian, c. 1510 - 1592",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=559
559,"Jacopo da",Ponte,"Italian, c. 1510 - 1592",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=559
2980,"Leandro da",Ponte,"Italian, 1557 - 1622",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=2980
5259,Paulus,Pontius,"Flemish, 1603 - 1658",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=5259
1794,Pontormo,"","Italian, 1494 - 1556/1557",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=1794
1795,Larry,Poons,"American, born 1937",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=1795
10104,Alexander,Pope,"British, 1688 - 1744",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=10104
6083,"John Russell",Pope,"American, 1874 - 1937",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=6083
6803,Claudius,Popelin,"French, 1825 - 1892",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=6803
30463,Jan,Popels,"Flemish, active 1630s and 1640s",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=30463
5260,"Georgii Georgievich",Poplavskiy,"Russian, born 1932",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=5260
2690,Pordenone,"","Italian, probably 1484 - 1539",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=2690
2690,"Giovanni Antonio",Pordenone,"Italian, probably 1484 - 1539",https://web.archive.org/web/20121010202442/http://www.nga.gov/cgi-bin/tsearch?artistid=2690
7955,Filippo,Porreca,"American, active c. 1935",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=7955
5261,Giuseppe,Porta,"Italian, c. 1520 - c. 1575",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=5261
2234,"Guglielmo della",Porta,"Italian, 1500/1510 - 1577",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=2234
2691,"Jacques André",Portail,"French, 1695 - 1759",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=2691
2691,"André",Portal,"French, 1695 - 1759",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=2691
30378,A.,Porte,"French, 1830 - 1970",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=30378
5262,Bruce,Porter,"American, active 1972",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=5262
5263,Ed,Porter,"American, born 1935",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=5263
10648,Fairfield,Porter,"American, 1907 - 1975",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=10648
17847,Mary,Porter,"",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=17847
17847,"Mary D.",Porter,"",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=17847
5264,"Robert Ker",Porter,"British, 1777 - 1842",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=5264
19781,S.,Porter,"British, active 1812",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=19781
33896,Veva,Porter,"American, 1902 - 1973",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=33896
7957,Lawrence,Porth,"American, active c. 1935",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=7957
8367,"Portuguese 15th Century","","",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=8367
2692,Giacomo,Porzano,"Italian, born 1925",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=2692
24911,Peter,Pos,"Czech, born 1944",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=24911
5265,"José Guadalupe",Posada,"Mexican, 1851 - 1913",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=5265
25754,Leonhard,Posch,"German, 1750 - 1831",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=25754
18511,Paolo,Posi,"Italian, 1708 - 1776",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=18511
6291,James,Posselwhite,"British, 1798 - 1884",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=6291
24378,"Giovanni Pietro",Possenti,"Italian, 1618 - 1659",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=24378
5266,Mily,Possoz,"Portuguese, born 1889",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=5266
11660,"Pieter Jansz",Post,"Netherlandish, 1608 - 1669",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=11660
27526,"William B.",Post,"American, 1857 - 1921",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=27526
7958,Dorothy,Posten,"American, active c. 1935",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=7958
6019,"Hendrik Gerritsz",Pot,"Dutch, c. 1585 - 1657",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=6019
16809,Maurice,Potin,"French, active 20th century",https://web.archive.org/web/20121010211631/http://www.nga.gov/cgi-bin/tsearch?artistid=16809
33897,Albert,Potter,"American, 1903 - 1937",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=33897
1797,Paulus,Potter,"Dutch, 1625 - 1654",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=1797
23416,Darryl,Pottorf,"American, born 1952",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=23416
2238,Jean,Pougny,"French, 1894 - 1956",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=2238
19746,"Claude René Gabriel",Poulleau,"French, born 1749",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=19746
30035,Richard,Pousette-Dart,"American, 1916 - 1992",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=30035
3979,Gaspard,Poussin,"French, 1615 - 1675",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=3979
1798,Nicolas,Poussin,"French, 1594 - 1665",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=1798
34260,Ace,Powell,"American, 1912 - 1978",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=34260
7959,F.W.,Powell,"American, active c. 1935",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=7959
6561,"Joseph Rubens",Powell,"British, active 1835/1871",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=6561
1801,Asahel,Powers,"American, 1813 - 1843",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=1801
1801,"Asahel Lynde",Powers,"American, 1813 - 1843",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=1801
2693,Hiram,Powers,"American, 1805 - 1873",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=2693
6239,George,Powle,"British, active 1764/1770",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=6239
30383,Jean,Poyet,"French, c. 1445 - c. 1503",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=30383
9861,"Edward John",Poynter,"British, 1836 - 1919",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=9861
2694,Rudy,Pozzatti,"American, born 1925",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=2694
2694,"Rudy Otto",Pozzatti,"American, born 1925",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=2694
21380,Giuseppe,Pozzi,"Italian, 1723 - 1765",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=21380
20432,Lucio,Pozzi,"American, born Italy, 1935",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=20432
5267,Rocco,Pozzi,"Italian, died c. 1780",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=5267
11621,Andrea,Pozzo,"Italian, 1642 - 1709",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=11621
2779,il,Pozzoserrato,"Flemish, c. 1550 - 1603/1605",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=2779
2235,James,Pradier,"French, 1790 - 1852",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=2235
2235,Jean-Jacques,Pradier,"French, 1790 - 1852",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=2235
11593,"Jerónimo de",Prado,"Spanish, 1547 - 1595",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=11593
7960,Josephine,Prado,"American, active c. 1935",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=7960
7961,Walter,Praefke,"American, active c. 1935",https://web.archive.org/web/20121010202448/http://www.nga.gov/cgi-bin/tsearch?artistid=7961
5706,"Jacobus Marie",Prange,"Dutch, born 1904",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=5706
24956,Jaroslav,"Prásil","Czech, born 1946",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=24956
5268,Mario,Prassinos,"French, born 1916",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=5268
18606,Chris,Prater,"British, 20th century",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=18606
2112,"Francesco dal",Prato,"Italian, 1512 - 1562",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=2112
2112,"Francesco Ortensio di Girolamo dal",Prato,"Italian, 1512 - 1562",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=2112
7963,Albert,Pratt,"American, active c. 1935",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=7963
9764,"Bela Lyon",Pratt,"American, 1867 - 1917",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=9764
34182,"Herbert William",Pratt,"American, born 1904",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=34182
1803,Matthew,Pratt,"American, 1734 - 1805",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=1803
34951,Marie,Preble,American,https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=34951
18510,Francisco,"Preciado de la Vega","Spanish, 1713 - 1789",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=18510
1804,"Ambrogio de",Preda,"Italian, c. 1455 - after 1508",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=1804
1804,"Ambrogio de",Predis,"Italian, c. 1455 - after 1508",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=1804
1804,"Giovanni Ambrogio de",Predis,"Italian, c. 1455 - after 1508",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=1804
24761,Vojtech,Preissig,"Czech, 1873 - 1944",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=24761
6486,"Johann Daniel",Preissler,"German, 1666 - 1737",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=6486
22730,"Johann Justin",Preissler,"German, 1698 - 1771",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=22730
6722,"Friedrich the Elder",Preller,"German, 1804 - 1878",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=6722
5270,"Maurice Brazil",Prendergast,"American, 1858 - 1924",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=5270
5271,"Anton Joseph",Prenner,"Austrian, 1683 - 1761",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=5271
19628,"Georg Kaspar de",Prenner,"Austrian, c. 1720 - 1766",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=19628
6587,Leopoldo,Presas,"Argentinean, born 1915",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=6587
35075,Josef,Presser,"American, born Poland, 1907 - 1967",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=35075
5272,"Johann Gottlieb",Prestel,"German, 1739 - 1808",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=5272
5273,Katharina,Prestel,"German, 1747 - 1794",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=5273
5273,"Maria Katharina",Prestel,"German, 1747 - 1794",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=5273
5274,Linda,Prestileo,"American, active 1973",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=5274
9661,Mattia,Preti,"Italian, 1613 - 1699",https://web.archive.org/web/20121010211622/http://www.nga.gov/cgi-bin/tsearch?artistid=9661
7055,Antoine-Francois,"Prévost","French, 1697 - 1763",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=7055
5275,"Benoît-Louis","Prévost","French, c. 1735 - 1804",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=5275
7055,"Prévost d'Exiles","","French, 1697 - 1763",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=7055
21415,"François Charles",Prevostel,"French, c. 1697 - 1743",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=21415
2400,Jorg,"Prew I","German, c. 1480 - 1537",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=2400
24825,"Lubomír",Pribyl,"Czech, born 1937",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=24825
23506,Bert,Price,"active second half 20th century",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=23506
5276,"Chester B.",Price,"American, 1885 - 1962",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=5276
5753,C.S.,Price,"American, 1875 - 1950",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=5753
33898,Garrett,Price,"American, 1897 - 1979",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=33898
25983,Happy,Price,"active second half 20th century",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=25983
7964,Jessica,Price,"American, active c. 1935",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=7964
7965,John,Price,"American, active c. 1935",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=7965
5562,Ken,Price,"American, 1935 - 2012",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=5562
5562,Kenneth,Price,"American, 1935 - 2012",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=5562
7966,Ray,Price,"American, active c. 1935",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=7966
11207,Zigmunds,Priede,"",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=11207
5773,"Barthélemy",Prieur,"French, 1540 - 1611",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=5773
9804,"Primary Master of the Strassburg Chronicle","","German, active 1480s and 1490s",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=9804
2695,Francesco,Primaticcio,"Italian, 1504 - 1570",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=2695
2236,Jacopo,Primavera,"Italian, active c. 1575 - 1588",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=2236
7967,Mildred,Prince,"American, active c. 1935",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=7967
5990,"Rene Pierre Charles",Princeteau,"French, probably 1844 - 1914",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=5990
34952,Bryant,Pringle,American,https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=34952
5277,Anton,Prinner,"Hungarian, 1902 - 1983",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=5277
9862,"Valentine Cameron",Prinsep,"British, 1838 - 1904",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=9862
6292,"Thomas Abiel",Prior,"British, 1809 - 1886",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=6292
1806,"William Matthew",Prior,"American, 1806 - 1873",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=1806
6867,"Prior-Hamblin School","","American, active mid 19th century",https://web.archive.org/web/20121010211626/http://www.nga.gov/cgi-bin/tsearch?artistid=6867
12095,"Johann Balthasar",Probst,"German, 1673 - 1750",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=12095
5278,Willi,Probst,"German, born 1915",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=5278
5279,Camillo,Procaccini,"Italian, Italian, 1561 - 1629",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=5279
36625,"Ercole il Giovane",Procaccini,"Italian, 1596 - 1676",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=36625
2696,"Giulio Cesare",Procaccini,"Italian, 1574 - 1625",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=2696
6831,Cornelis,Pronk,"Dutch, 1691 - 1759",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=6831
2237,Jacques,"Prou II","French, 1655 - 1706",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=2237
20928,W.,Proud,"British, Late 18th century",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=20928
2697,"John Skinner",Prout,"British, 1806 - 1876",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=2697
2698,Samuel,Prout,"British, 1783 - 1852",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=2698
21727,"Victor Albert",Prout,"British, active 1850s - 1860s",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=21727
23113,"Victor Emile","Prouvé","French, 1858 - 1943",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=23113
19098,Janis,Provisor,"American, born 1946",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=19098
5280,A.,Provost,"French, active 1834/1855",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=5280
1807,"Pierre Paul","Prud'hon","French, 1758 - 1823",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=1807
23318,Tom,Pruitt,"",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=23318
5281,"Noël",Pruneau,"French, born 1751",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=5281
2699,"Horace J. ?",Prusher,"American (?), active 1930",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=2699
2007,"Pseudo Antonio da Brescia","","Italian, active early 16th century",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=2007
2092,"Pseudo Durer","",German,https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=2092
2194,"Pseudo Melioli","","Italian, active late 15th century - early 16th century",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=2194
5524,"Puccio di Simone","","Italian, active mid 14th century",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=5524
24870,Dana,"Puchnarová","Czech, born 1938",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=24870
27198,Ray,Puckett,"",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=27198
5282,Robert,Pudlich,"German, born 1905",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=5282
2700,Pierre,Puget,"French, 1620 - 1694",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=2700
6156,"André",Pujos,"French, 1738 - 1788",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=6156
14105,Tessa,Pullan,"British, born 1953",https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=14105
34953,Samuel,Pullman,American,https://web.archive.org/web/20121010211503/http://www.nga.gov/cgi-bin/tsearch?artistid=34953
33899,Mina,Pulsifer,"American, 1899 - 1989",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=33899
2238,Ivan,Puni,"French, 1894 - 1956",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=2238
5934,Biagio,Pupini,"Italian, active 1511 - 1551",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=5934
5285,Hans,Purrmann,"German, 1880 - 1966",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=5285
6663,Martin,Puryear,"American, born 1941",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=6663
6410,"Stephen Greeley",Putnam,"American, born 1852",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=6410
5286,"Wallace Bradstreet",Putnam,"American, born 1899",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=5286
2214,"Johann Philipp von der","Pütt","German, c. 1560/1562 - 1619",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=2214
1808,Pierre,"Puvis de Chavannes","French, 1824 - 1898",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=1808
5287,Puyol,"","Spanish, active 20th century",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=5287
10649,John,Pye,"British, 1782 - 1874",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=10649
34183,Aaron,Pyle,"American, 1903 - 1972",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=34183
6400,Howard,Pyle,"American, 1853 - 1911",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=6400
7968,Walter,Pyle,"American, active c. 1935",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=7968
1809,Adam,Pynacker,"Dutch, c. 1620 - 1673",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=1809
5288,"William Henry",Pyne,"British, 1769 - 1843",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=5288
5289,Leonard,Pytlak,"American, 1910 - 1998",https://web.archive.org/web/20121010202455/http://www.nga.gov/cgi-bin/tsearch?artistid=5289
7969,Lloyd,Quackenbush,"American, active c. 1935",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=7969
6293,Matthis,Quad,"Netherlandish, 1557 - c. 1610",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=6293
19570,Carlo,Quadri,"Italian, active late 17th century - early 18th century",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=19570
6057,Domenico,Quaglio,"German, 1787 - 1837",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=6057
2701,Giacomo,Quarenghi,"Italian, 1744 - 1817",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=2701
23710,Giulio,Quarenghi,"Italian, active c. 1821",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=23710
5290,"Regina Katharina",Quarry,"German, c. 1762 - c. 1818",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=5290
5290,"Regine Catherine",Quarry,"German, c. 1762 - c. 1818",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=5290
2702,"Pieter Jansz",Quast,"Dutch, 1606 - 1647",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=2702
6294,"Crispyn van den",Queboorn,"Dutch, 1604 - 1652",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=6294
19948,Erasmus,"Quellinus II","Netherlandish, 1607 - 1678",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=19948
5291,"Bernard Maurice",Quentin,"French, born 1923",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=5291
5292,Leonard,Quentin,"American, active 20th century",https://web.archive.org/web/20121007172920/http://www.nga.gov/cgi-bin/tsearch?artistid=5292
